0.000000	298.851562	360.351562	39.000000	678.000000
0.000000	219.093750	425.695312	90.000000	563.000000
0.000000	232.546875	336.328125	60.000000	679.000000
0.000000	426.656250	110.507812	26.000000	220.000000
0.000000	269.062500	442.031250	59.000000	680.000000
0.000000	295.968750	159.515625	62.000000	81.000000
0.000000	260.414062	391.101562	44.000000	681.000000
0.000000	117.234375	253.687500	52.000000	564.000000
0.000000	26.906250	214.289062	55.000000	296.000000
0.000000	326.718750	58.617188	31.000000	615.000000
0.000000	186.421875	188.343750	60.000000	27.000000
0.000000	121.078125	147.023438	21.000000	99.000000
0.000000	284.437500	98.015625	74.000000	82.000000
0.000000	234.468750	100.898438	72.000000	47.000000
0.000000	373.804688	89.367188	18.000000	100.000000
0.000000	175.851562	368.039062	5.000000	297.000000
0.000000	191.226562	280.593750	83.000000	221.000000
0.000000	251.765625	271.945312	63.000000	139.000000
0.000000	120.117188	74.953125	25.000000	48.000000
0.000000	147.023438	329.601562	17.000000	565.000000
0.000000	185.460938	108.585938	74.000000	49.000000
0.000000	85.523438	112.429688	29.000000	50.000000
0.000000	63.421875	246.000000	67.000000	140.000000
0.000000	234.468750	211.406250	5.000000	101.000000
0.000000	471.820312	24.023438	20.000000	222.000000
0.000000	80.718750	50.929688	18.000000	51.000000
0.000000	230.625000	145.101562	36.000000	5.000000
0.000000	87.445312	404.554688	32.000000	682.000000
0.000000	304.617188	250.804688	NaN	141.000000
0.000000	74.953125	350.742188	39.000000	683.000000
0.000000	85.523438	172.007812	21.000000	298.000000
0.000000	264.257812	44.203125	36.000000	616.000000
0.000000	15.375000	99.937500	18.000000	52.000000
0.000000	32.671875	158.554688	-1.000000	102.000000
0.000000	137.414062	205.640625	58.000000	103.000000
0.000000	175.851562	47.085938	16.000000	223.000000
0.000000	7.687500	45.164062	-1.000000	1.000000
0.000000	52.851562	301.734375	NaN	142.000000
0.000000	172.007812	11.531250	-1.000000	53.000000
0.000000	217.171875	9.609375	-1.000000	54.000000
0.000000	15.375000	481.429688	90.000000	684.000000
0.000000	402.632812	533.320312	77.000000	19.000000
0.000000	377.648438	472.781250	22.000000	685.000000
0.000000	323.835938	628.453125	85.000000	478.000000
0.000000	362.273438	565.031250	37.000000	566.000000
0.000000	252.726562	627.492188	45.000000	686.000000
0.000000	422.812500	661.125000	33.000000	687.000000
0.000000	278.671875	492.960938	63.000000	143.000000
0.000000	302.695312	553.500000	54.000000	479.000000
0.000000	174.890625	513.140625	22.000000	688.000000
0.000000	465.093750	513.140625	70.000000	480.000000
0.000000	149.906250	560.226562	19.000000	689.000000
0.000000	197.953125	471.820312	24.000000	690.000000
0.000000	115.312500	685.148438	48.000000	691.000000
0.000000	98.015625	465.093750	39.000000	692.000000
0.000000	195.070312	592.898438	40.000000	693.000000
0.000000	119.156250	516.023438	66.000000	694.000000
0.000000	98.015625	565.031250	18.000000	695.000000
0.000000	48.046875	439.148438	-1.000000	696.000000
0.000000	79.757812	288.281250	-1.000000	104.000000
0.000000	87.445312	612.117188	90.000000	144.000000
0.000000	139.335938	431.460938	37.000000	370.000000
0.000000	38.437500	391.101562	26.000000	660.000000
0.000000	47.085938	528.515625	64.000000	697.000000
0.000000	41.320312	587.132812	75.000000	105.000000
0.000000	19.218750	642.867188	-1.000000	224.000000
0.000000	330.562500	789.890625	18.000000	145.000000
0.000000	292.125000	677.460938	26.000000	481.000000
0.000000	194.109375	664.968750	45.000000	698.000000
0.000000	461.250000	688.992188	27.000000	6.000000
0.000000	130.687500	788.929688	71.000000	225.000000
0.000000	123.960938	910.968750	58.000000	699.000000
0.000000	280.593750	934.992188	83.000000	700.000000
0.000000	398.789062	940.757812	38.000000	701.000000
0.000000	325.757812	730.312500	83.000000	371.000000
0.000000	234.468750	553.500000	51.000000	702.000000
0.000000	77.835938	874.453125	10.000000	703.000000
0.000000	156.632812	718.781250	42.000000	704.000000
0.000000	13.453125	767.789062	90.000000	617.000000
0.000000	136.453125	608.273438	57.000000	705.000000
0.000000	35.554688	700.523438	-1.000000	226.000000
0.000000	236.390625	689.953125	32.000000	706.000000
0.000000	171.046875	885.984375	29.000000	707.000000
0.000000	192.187500	789.890625	32.000000	299.000000
0.000000	201.796875	738.960938	34.000000	708.000000
0.000000	90.328125	827.367188	7.000000	709.000000
0.000000	265.218750	753.375000	26.000000	55.000000
0.000000	90.328125	755.296875	83.000000	227.000000
0.000000	31.710938	848.507812	18.000000	28.000000
0.000000	452.601562	724.546875	31.000000	228.000000
0.000000	185.460938	956.132812	79.000000	229.000000
0.000000	143.179688	837.937500	60.000000	710.000000
0.000000	305.578125	883.101562	69.000000	711.000000
0.000000	195.070312	1009.945312	55.000000	712.000000
0.000000	95.132812	1023.398438	57.000000	300.000000
0.000000	417.046875	1105.078125	16.000000	713.000000
0.000000	47.085938	997.453125	12.000000	146.000000
0.000000	389.179688	1189.640625	74.000000	714.000000
0.000000	425.695312	1058.953125	18.000000	106.000000
0.000000	331.523438	1022.437500	85.000000	301.000000
0.000000	255.609375	891.750000	73.000000	715.000000
0.000000	251.765625	1201.171875	5.000000	716.000000
0.000000	210.445312	1098.351562	31.000000	717.000000
0.000000	68.226562	1139.671875	3.000000	718.000000
0.000000	91.289062	944.601562	34.000000	719.000000
0.000000	231.585938	838.898438	35.000000	720.000000
0.000000	397.828125	799.500000	39.000000	721.000000
0.000000	234.468750	1145.437500	71.000000	722.000000
0.000000	61.500000	1198.289062	26.000000	723.000000
0.000000	49.007812	1046.460938	34.000000	230.000000
0.000000	303.656250	1171.382812	67.000000	372.000000
0.000000	243.117188	976.312500	30.000000	83.000000
0.000000	143.179688	991.687500	90.000000	482.000000
0.000000	118.195312	1144.476562	74.000000	724.000000
0.000000	11.531250	965.742188	27.000000	373.000000
0.000000	187.382812	1155.046875	12.000000	725.000000
0.000000	10.570312	1180.992188	-1.000000	231.000000
0.000000	147.023438	1102.195312	26.000000	726.000000
0.000000	231.585938	1043.578125	27.000000	147.000000
0.000000	92.250000	1083.937500	90.000000	374.000000
0.000000	172.007812	1204.054688	58.000000	727.000000
0.000000	158.554688	1053.187500	32.000000	728.000000
0.000000	128.765625	1185.796875	74.000000	729.000000
0.000000	39.398438	931.148438	-1.000000	483.000000
0.000000	541.968750	296.929688	86.000000	484.000000
0.000000	655.359375	391.101562	49.000000	302.000000
0.000000	321.914062	316.148438	62.000000	303.000000
0.000000	540.046875	427.617188	31.000000	20.000000
0.000000	377.648438	223.898438	69.000000	232.000000
0.000000	674.578125	213.328125	4.000000	730.000000
0.000000	651.515625	110.507812	43.000000	618.000000
0.000000	545.812500	246.000000	73.000000	375.000000
0.000000	430.500000	329.601562	3.000000	233.000000
0.000000	488.156250	178.734375	74.000000	234.000000
0.000000	459.328125	279.632812	40.000000	731.000000
0.000000	488.156250	238.312500	39.000000	732.000000
0.000000	437.226562	173.929688	5.000000	235.000000
0.000000	495.843750	334.406250	89.000000	236.000000
0.000000	703.406250	428.578125	27.000000	733.000000
0.000000	380.531250	349.781250	90.000000	567.000000
0.000000	641.906250	180.656250	83.000000	734.000000
0.000000	590.015625	29.789062	32.000000	304.000000
0.000000	483.351562	86.484375	84.000000	305.000000
0.000000	378.609375	141.257812	90.000000	148.000000
0.000000	380.531250	439.148438	33.000000	735.000000
0.000000	468.937500	131.648438	7.000000	107.000000
0.000000	347.859375	180.656250	45.000000	149.000000
0.000000	339.210938	396.867188	45.000000	736.000000
0.000000	438.187500	61.500000	23.000000	108.000000
0.000000	329.601562	224.859375	-1.000000	29.000000
0.000000	547.734375	44.203125	16.000000	485.000000
0.000000	393.984375	34.593750	38.000000	7.000000
0.000000	622.687500	558.304688	83.000000	376.000000
0.000000	639.984375	653.437500	50.000000	737.000000
0.000000	394.945312	295.007812	82.000000	306.000000
0.000000	615.960938	605.390625	23.000000	738.000000
0.000000	462.210938	603.468750	71.000000	739.000000
0.000000	446.835938	396.867188	39.000000	150.000000
0.000000	588.093750	517.945312	45.000000	740.000000
0.000000	495.843750	655.359375	32.000000	741.000000
0.000000	468.937500	444.914062	43.000000	56.000000
0.000000	369.960938	667.851562	14.000000	661.000000
0.000000	513.140625	572.718750	16.000000	742.000000
0.000000	511.218750	483.351562	89.000000	743.000000
0.000000	337.289062	450.679688	14.000000	744.000000
0.000000	525.632812	529.476562	12.000000	745.000000
0.000000	409.359375	617.882812	27.000000	568.000000
0.000000	335.367188	493.921875	22.000000	746.000000
0.000000	606.351562	836.976562	45.000000	619.000000
0.000000	554.460938	634.218750	6.000000	747.000000
0.000000	639.023438	885.984375	48.000000	662.000000
0.000000	511.218750	874.453125	77.000000	377.000000
0.000000	404.554688	861.960938	39.000000	378.000000
0.000000	496.804688	828.328125	20.000000	569.000000
0.000000	537.164062	687.070312	45.000000	748.000000
0.000000	348.820312	833.132812	51.000000	379.000000
0.000000	650.554688	962.859375	90.000000	663.000000
0.000000	564.070312	733.195312	29.000000	237.000000
0.000000	584.250000	940.757812	63.000000	486.000000
0.000000	459.328125	878.296875	16.000000	570.000000
0.000000	380.531250	745.687500	30.000000	307.000000
0.000000	445.875000	829.289062	12.000000	487.000000
0.000000	620.765625	739.921875	7.000000	620.000000
0.000000	290.203125	838.898438	71.000000	308.000000
0.000000	468.937500	782.203125	36.000000	749.000000
0.000000	563.109375	868.687500	66.000000	8.000000
0.000000	705.328125	961.898438	13.000000	664.000000
0.000000	639.023438	798.539062	33.000000	750.000000
0.000000	553.500000	1054.148438	79.000000	751.000000
0.000000	438.187500	981.117188	73.000000	488.000000
0.000000	325.757812	938.835938	16.000000	752.000000
0.000000	367.078125	890.789062	41.000000	380.000000
0.000000	648.632812	1071.445312	21.000000	489.000000
0.000000	443.953125	1156.007812	80.000000	753.000000
0.000000	605.390625	1099.312500	64.000000	2.000000
0.000000	503.531250	1064.718750	83.000000	754.000000
0.000000	482.390625	948.445312	38.000000	309.000000
0.000000	535.242188	929.226562	63.000000	381.000000
0.000000	468.937500	1023.398438	58.000000	490.000000
0.000000	274.828125	1131.023438	68.000000	755.000000
0.000000	337.289062	1199.250000	10.000000	310.000000
0.000000	568.875000	993.609375	84.000000	491.000000
0.000000	574.640625	1163.695312	26.000000	756.000000
0.000000	370.921875	1071.445312	32.000000	757.000000
0.000000	361.312500	1134.867188	64.000000	571.000000
0.000000	493.921875	1127.179688	NaN	492.000000
0.000000	516.023438	1153.125000	-1.000000	572.000000
0.000000	591.937500	1219.429688	-1.000000	57.000000
0.000000	520.828125	1218.468750	13.000000	58.000000
0.000000	474.703125	1201.171875	-1.000000	758.000000
0.000000	278.671875	993.609375	32.000000	573.000000
0.000000	296.929688	1075.289062	25.000000	759.000000
0.000000	785.085938	376.687500	85.000000	760.000000
0.000000	728.390625	129.726562	60.000000	761.000000
0.000000	523.710938	379.570312	3.000000	151.000000
0.000000	680.343750	273.867188	66.000000	762.000000
0.000000	730.312500	278.671875	90.000000	763.000000
0.000000	642.867188	30.750000	60.000000	764.000000
0.000000	621.726562	305.578125	70.000000	765.000000
0.000000	604.429688	126.843750	70.000000	382.000000
0.000000	688.031250	35.554688	45.000000	766.000000
0.000000	927.304688	137.414062	31.000000	109.000000
0.000000	733.195312	370.921875	50.000000	383.000000
0.000000	882.140625	165.281250	78.000000	152.000000
0.000000	955.171875	91.289062	13.000000	384.000000
0.000000	736.078125	73.992188	58.000000	9.000000
0.000000	757.218750	172.968750	83.000000	153.000000
0.000000	781.242188	24.023438	39.000000	767.000000
0.000000	557.343750	174.890625	90.000000	385.000000
0.000000	692.835938	165.281250	71.000000	493.000000
0.000000	880.218750	269.062500	18.000000	386.000000
0.000000	831.210938	251.765625	37.000000	768.000000
0.000000	538.125000	79.757812	62.000000	387.000000
0.000000	527.554688	124.921875	51.000000	30.000000
0.000000	604.429688	73.031250	43.000000	31.000000
0.000000	848.507812	13.453125	27.000000	238.000000
0.000000	944.601562	21.140625	65.000000	154.000000
0.000000	603.468750	352.664062	NaN	84.000000
0.000000	765.867188	584.250000	18.000000	769.000000
0.000000	907.125000	599.625000	19.000000	770.000000
0.000000	691.875000	606.351562	77.000000	239.000000
0.000000	877.335938	689.953125	55.000000	110.000000
0.000000	794.695312	290.203125	21.000000	771.000000
0.000000	691.875000	320.953125	13.000000	155.000000
0.000000	759.140625	431.460938	23.000000	59.000000
0.000000	741.843750	487.195312	41.000000	772.000000
0.000000	644.789062	448.757812	50.000000	773.000000
0.000000	799.500000	619.804688	16.000000	388.000000
0.000000	739.921875	324.796875	60.000000	774.000000
0.000000	861.960938	582.328125	16.000000	775.000000
0.000000	587.132812	692.835938	83.000000	776.000000
0.000000	683.226562	489.117188	31.000000	777.000000
0.000000	940.757812	507.375000	15.000000	778.000000
0.000000	817.757812	501.609375	72.000000	779.000000
0.000000	834.093750	711.093750	64.000000	780.000000
0.000000	683.226562	550.617188	37.000000	781.000000
0.000000	593.859375	431.460938	29.000000	10.000000
0.000000	639.023438	502.570312	21.000000	782.000000
0.000000	694.757812	702.445312	56.000000	311.000000
0.000000	753.375000	641.906250	53.000000	389.000000
0.000000	583.289062	337.289062	-1.000000	32.000000
0.000000	912.890625	650.554688	64.000000	783.000000
0.000000	783.164062	682.265625	20.000000	574.000000
0.000000	575.601562	568.875000	6.000000	33.000000
0.000000	687.070312	762.984375	77.000000	111.000000
